Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,copy_X,fit_intercept,model_seed,n_jobs,positive,training_mean_absolute_error,training_mean_squared_error,training_r2_score,training_root_mean_squared_error,training_score,estimator_class,estimator_name
2024-10-15 18:57:24,1.6s,0d373532f0354896921614fdc8c97f34,LinearRegression_2024_10_15_065724PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,1524834863,None,False,0.5511742151084362,0.4096703878633371,0.14652002528471453,0.6400549881559686,0.14652002528471453,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:22,1.5s,a7680e23479945f3a1be6db045826cb8,LinearRegression_2024_10_15_065722PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,950420120,None,False,0.5908775761384679,0.5499480252400923,0.08096920915759975,0.7415848065056971,0.08096920915759975,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:21,1.4s,b5cd2bc44598421c988a17937ac39ed0,LinearRegression_2024_10_15_065721PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,806562966,None,False,0.5638827370642779,0.44700808159049626,0.14300597854582764,0.6685866298322876,0.14300597854582764,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:19,1.6s,4234a8f8c2d24a8aa620ca9b83e6c5d5,LinearRegression_2024_10_15_065719PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,939582028,None,False,0.67216881606668,0.6012602232294728,0.19358875639823936,0.7754097131384625,0.19358875639823936,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:18,1.5s,60e5f921fbb9469f8d03d5fde4388c8c,LinearRegression_2024_10_15_065718PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,1062630008,None,False,0.6756204718012252,0.6413216253429148,0.13985833510875156,0.8008255898402066,0.13985833510875156,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:16,1.5s,8d113034b82b4e0eb1d74b1625ece6e5,LinearRegression_2024_10_15_065716PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,1297259076,None,False,0.5018230490333437,0.3709161498650909,0.15393213990627086,0.6090288579904001,0.15393213990627086,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:14,1.5s,5906cbaf8d7a43108dbbee91f445b9bf,LinearRegression_2024_10_15_065714PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,1807785181,None,False,0.7734712233959291,0.7411664181183915,0.022723604801699215,0.8609102265151642,0.022723604801699215,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:13,1.5s,45a0789d75f64b6f94a54f9a5b627a10,LinearRegression_2024_10_15_065713PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,938489854,None,False,0.4572733071264507,0.291586160144009,0.43752669725306903,0.5399871851664714,0.43752669725306903,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:11,1.4s,fa68a828f42845b0a1fc36a1c5bb0fbc,LinearRegression_2024_10_15_065711PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,1758010967,None,False,0.6004427537627087,0.5138725978397135,0.2279558325725457,0.7168490760541674,0.2279558325725457,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:10,1.4s,f87c6e7071094cc788be6ac3d98e8c5b,LinearRegression_2024_10_15_065710PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,983167990,None,False,0.4658252569034602,0.4350700030141321,0.007595796044406744,0.6595983649268182,0.007595796044406744,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:08,1.5s,9cd6f2213f7f4e22aa984bee975f35a4,LinearRegression_2024_10_15_065708PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,760409352,None,False,0.7274099415287937,0.6702678879781788,0.09716071123628933,0.8186988994607106,0.09716071123628933,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:07,1.5s,aeb0b3affab647f09045c53209689eae,LinearRegression_2024_10_15_065707PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,777290557,None,False,0.5882297786613163,0.5500211781944957,0.006464634764277832,0.7416341269079354,0.006464634764277832,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:05,1.5s,2992c96fa7bb4f63a03782eb1ac91a78,LinearRegression_2024_10_15_065705PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,829613347,None,False,0.6266607208218301,0.5950096367769575,0.06090650761212513,0.7713686775964899,0.06090650761212513,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:04,1.5s,e9e5526261954ad2b2f9f4ca59c289ad,LinearRegression_2024_10_15_065704PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,1367188284,None,False,0.5629900138420446,0.4858043676757041,0.13249220057909983,0.6969966769473899,0.13249220057909983,sklearn.linear_model._base.LinearRegression,LinearRegression
2024-10-15 18:57:01,2.4s,fb94cddc68764e41b2687064b05f45fc,LinearRegression_2024_10_15_065701PM,LOCAL,/Users/Hena/anaconda3/lib/python3.11/site-packages/ipykernel_launcher.py,Hena,FINISHED,True,True,1955770179,None,False,0.5821371346714106,0.5082948591862771,0.08183732083403661,0.7129480059487348,0.08183732083403661,sklearn.linear_model._base.LinearRegression,LinearRegression
