,size,sparsity,min,max,cpu_cores,runtime,hardware
312,300,0.5,50,10000,1,0,0
313,300,0.75,1,100,1,0,0
314,300,0.75,1,10000,1,0,0
315,300,0.75,10,100,1,0,0
316,300,0.75,10,1000,1,0,0
317,300,0.75,10,10000,1,0,0
318,300,0.75,50,1000,1,0,0
319,300,0.0,1,100,2,0,1
320,300,0.0,1,1000,2,0,1
321,300,0.0,10,1000,2,0,1
322,300,0.0,10,10000,2,0,1
323,300,0.0,50,100,2,0,1
324,300,0.0,50,1000,2,0,1
325,300,0.25,1,100,2,0,1
326,300,0.25,1,1000,2,0,1
327,300,0.25,1,10000,2,0,1
328,300,0.25,10,100,2,0,1
329,300,0.25,10,1000,2,0,1
330,300,0.25,10,10000,2,0,1
331,300,0.25,50,100,2,0,1
332,300,0.25,50,1000,2,0,1
333,300,0.25,50,10000,2,0,1
334,300,0.5,1,100,2,0,1
335,300,0.5,1,1000,2,0,1
336,300,0.5,1,10000,2,0,1
337,300,0.5,10,100,2,0,1
338,300,0.5,10,1000,2,0,1
339,300,0.5,10,10000,2,0,1
340,300,0.5,50,100,2,0,1
341,300,0.5,50,10000,2,0,1
342,300,0.75,1,100,2,0,1
343,300,0.75,10,100,2,0,1
344,300,0.75,10,1000,2,0,1
345,300,0.75,10,10000,2,0,1
346,300,0.75,50,100,2,0,1
347,300,0.75,50,10000,2,0,1
348,300,0.0,1,100,3,0,2
349,300,0.0,1,1000,3,0,2
350,300,0.0,10,1000,3,0,2
351,300,0.0,10,10000,3,0,2
352,300,0.0,50,100,3,0,2
353,300,0.0,50,1000,3,0,2
354,300,0.0,50,10000,3,0,2
355,300,0.25,1,10000,3,0,2
356,300,0.25,10,100,3,0,2
357,300,0.25,10,1000,3,0,2
358,300,0.25,10,10000,3,0,2
359,300,0.25,50,100,3,0,2
360,300,0.25,50,1000,3,0,2
361,300,0.5,1,100,3,0,2
362,300,0.5,1,1000,3,0,2
363,300,0.5,1,10000,3,0,2
364,300,0.5,10,100,3,0,2
365,300,0.5,10,1000,3,0,2
366,300,0.5,10,10000,3,0,2
367,300,0.5,50,100,3,0,2
368,300,0.5,50,1000,3,0,2
369,300,0.5,50,10000,3,0,2
370,300,0.75,1,100,3,0,2
371,300,0.75,1,1000,3,0,2
372,300,0.75,1,10000,3,0,2
373,300,0.75,10,1000,3,0,2
374,300,0.75,10,10000,3,0,2
375,300,0.75,50,1000,3,0,2
376,300,0.75,50,10000,3,0,2
377,300,0.0,1,100,4,0,3
378,300,0.0,1,1000,4,0,3
379,300,0.0,10,100,4,0,3
380,300,0.0,10,1000,4,0,3
381,300,0.0,10,10000,4,0,3
382,300,0.0,50,100,4,0,3
383,300,0.25,1,100,4,0,3
384,300,0.25,1,1000,4,0,3
385,300,0.25,1,10000,4,0,3
386,300,0.25,10,1000,4,0,3
387,300,0.25,10,10000,4,0,3
388,300,0.25,50,100,4,0,3
389,300,0.25,50,1000,4,0,3
390,300,0.5,1,100,4,0,3
391,300,0.5,1,1000,4,0,3
392,300,0.5,1,10000,4,0,3
393,300,0.5,10,100,4,0,3
394,300,0.5,10,1000,4,0,3
395,300,0.5,50,100,4,0,3
396,300,0.5,50,1000,4,0,3
397,300,0.75,1,100,4,0,3
398,300,0.75,1,1000,4,0,3
399,300,0.75,1,10000,4,0,3
400,300,0.75,10,100,4,0,3
401,300,0.75,10,1000,4,0,3
402,300,0.75,10,10000,4,0,3
403,300,0.75,50,100,4,0,3
404,300,0.75,50,1000,4,0,3
405,300,0.75,50,10000,4,0,3
406,300,0.0,1,100,8,0,4
407,300,0.0,1,1000,8,0,4
408,300,0.0,1,10000,8,0,4
409,300,0.0,10,100,8,0,4
410,300,0.0,10,1000,8,0,4
411,300,0.0,50,1000,8,0,4
412,300,0.25,1,100,8,0,4
413,300,0.25,1,1000,8,0,4
414,300,0.25,1,10000,8,0,4
415,300,0.25,10,1000,8,0,4
416,300,0.25,10,10000,8,0,4
417,300,0.25,50,100,8,0,4
418,300,0.25,50,1000,8,0,4
419,300,0.25,50,10000,8,0,4
420,300,0.5,1,100,8,0,4
421,300,0.5,1,1000,8,0,4
422,300,0.5,1,10000,8,0,4
423,300,0.5,10,100,8,0,4
424,300,0.5,10,1000,8,0,4
425,300,0.5,10,10000,8,0,4
426,300,0.5,50,100,8,0,4
427,300,0.5,50,1000,8,0,4
428,300,0.5,50,10000,8,0,4
429,300,0.75,1,100,8,0,4
430,300,0.75,1,10000,8,0,4
431,300,0.75,10,100,8,0,4
432,300,0.75,10,10000,8,0,4
433,300,0.75,50,100,8,0,4
434,300,0.75,50,10000,8,0,4
435,400,0.0,1,100,1,0,0
436,400,0.0,1,1000,1,0,0
437,400,0.0,1,10000,1,0,0
438,400,0.0,10,100,1,0,0
439,400,0.0,10,1000,1,0,0
440,400,0.0,50,100,1,0,0
441,400,0.0,50,1000,1,0,0
442,400,0.0,50,10000,1,0,0
443,400,0.25,1,100,1,1,0
444,400,0.25,1,1000,1,0,0
445,400,0.25,1,10000,1,0,0
446,400,0.25,10,100,1,0,0
447,400,0.25,10,10000,1,0,0
448,400,0.25,50,100,1,0,0
449,400,0.25,50,1000,1,0,0
450,400,0.25,50,10000,1,0,0
451,400,0.5,1,100,1,0,0
452,400,0.5,1,10000,1,0,0
453,400,0.5,10,1000,1,0,0
454,400,0.5,10,10000,1,0,0
455,400,0.5,50,100,1,0,0
456,400,0.5,50,1000,1,0,0
457,400,0.75,1,10000,1,0,0
458,400,0.75,10,100,1,0,0
459,400,0.75,10,1000,1,0,0
460,400,0.75,10,10000,1,0,0
461,400,0.75,50,100,1,0,0
462,400,0.75,50,1000,1,0,0
463,400,0.75,50,10000,1,0,0
464,400,0.0,1,10000,2,0,1
465,400,0.0,10,100,2,0,1
466,400,0.0,10,1000,2,0,1
467,400,0.0,50,100,2,0,1
468,400,0.0,50,10000,2,0,1
469,400,0.25,1,100,2,0,1
470,400,0.25,1,1000,2,0,1
471,400,0.25,1,10000,2,0,1
472,400,0.25,10,100,2,0,1
473,400,0.25,10,1000,2,0,1
474,400,0.25,10,10000,2,0,1
475,400,0.25,50,100,2,0,1
476,400,0.25,50,1000,2,0,1
477,400,0.25,50,10000,2,0,1
478,400,0.5,1,100,2,0,1
479,400,0.5,1,1000,2,0,1
480,400,0.5,10,100,2,0,1
481,400,0.5,10,1000,2,0,1
482,400,0.5,10,10000,2,0,1
483,400,0.5,50,100,2,0,1
484,400,0.5,50,1000,2,0,1
485,400,0.5,50,10000,2,0,1
486,400,0.75,1,100,2,0,1
487,400,0.75,1,1000,2,0,1
488,400,0.75,1,10000,2,0,1
489,400,0.75,10,100,2,0,1
490,400,0.75,50,100,2,0,1
491,400,0.75,50,1000,2,0,1
492,400,0.75,50,10000,2,0,1
493,400,0.0,1,1000,3,0,2
494,400,0.0,1,10000,3,0,2
495,400,0.0,10,1000,3,0,2
496,400,0.0,10,10000,3,0,2
497,400,0.0,50,100,3,0,2
498,400,0.0,50,1000,3,0,2
499,400,0.0,50,10000,3,0,2
500,400,0.25,1,100,3,0,2
501,400,0.25,1,1000,3,0,2
502,400,0.25,1,10000,3,0,2
503,400,0.25,10,100,3,0,2
504,400,0.25,10,1000,3,0,2
505,400,0.25,10,10000,3,0,2
506,400,0.25,50,1000,3,0,2
507,400,0.25,50,10000,3,0,2
508,400,0.5,1,1000,3,0,2
509,400,0.5,10,100,3,0,2
510,400,0.5,10,1000,3,0,2
511,400,0.5,50,100,3,0,2
512,400,0.5,50,1000,3,0,2
513,400,0.5,50,10000,3,0,2
514,400,0.75,1,100,3,0,2
515,400,0.75,1,1000,3,0,2
516,400,0.75,1,10000,3,0,2
517,400,0.75,10,100,3,0,2
518,400,0.75,10,10000,3,0,2
519,400,0.75,50,100,3,0,2
520,400,0.75,50,1000,3,0,2
521,400,0.75,50,10000,3,0,2
522,400,0.0,1,100,4,0,3
523,400,0.0,1,10000,4,0,3
524,400,0.0,10,100,4,0,3
525,400,0.0,10,10000,4,0,3
526,400,0.0,50,100,4,0,3
527,400,0.0,50,1000,4,0,3
528,400,0.0,50,10000,4,0,3
529,400,0.25,1,100,4,0,3
530,400,0.25,1,1000,4,0,3
531,400,0.25,1,10000,4,0,3
532,400,0.25,10,100,4,0,3
533,400,0.25,10,1000,4,0,3
534,400,0.25,50,100,4,0,3
535,400,0.25,50,10000,4,0,3
536,400,0.5,1,100,4,0,3
537,400,0.5,1,1000,4,0,3
538,400,0.5,1,10000,4,0,3
539,400,0.5,10,100,4,0,3
540,400,0.5,10,1000,4,0,3
541,400,0.5,10,10000,4,0,3
542,400,0.5,50,100,4,0,3
543,400,0.5,50,10000,4,0,3
544,400,0.75,1,100,4,0,3
545,400,0.75,1,1000,4,0,3
546,400,0.75,1,10000,4,0,3
547,400,0.75,10,100,4,0,3
548,400,0.75,10,1000,4,0,3
549,400,0.75,10,10000,4,0,3
550,400,0.75,50,10000,4,0,3
551,400,0.0,1,100,8,0,4
552,400,0.0,1,10000,8,0,4
553,400,0.0,10,100,8,0,4
554,400,0.0,10,1000,8,0,4
555,400,0.0,10,10000,8,0,4
556,400,0.0,50,100,8,0,4
557,400,0.0,50,1000,8,0,4
558,400,0.0,50,10000,8,0,4
559,400,0.25,1,100,8,0,4
560,400,0.25,1,1000,8,0,4
561,400,0.25,1,10000,8,0,4
562,400,0.25,10,1000,8,0,4
563,400,0.25,10,10000,8,0,4
564,400,0.25,50,100,8,0,4
565,400,0.25,50,1000,8,0,4
566,400,0.25,50,10000,8,0,4
567,400,0.5,1,100,8,0,4
568,400,0.5,1,1000,8,0,4
569,400,0.5,1,10000,8,0,4
570,400,0.5,10,1000,8,0,4
571,400,0.5,10,10000,8,0,4
572,400,0.5,50,100,8,0,4
573,400,0.75,1,100,8,0,4
574,400,0.75,1,1000,8,0,4
575,400,0.75,1,10000,8,0,4
576,400,0.75,10,10000,8,0,4
577,400,0.75,50,100,8,0,4
578,400,0.75,50,1000,8,0,4
579,400,0.75,50,10000,8,0,4
580,500,0.0,1,100,1,0,0
581,500,0.0,1,1000,1,0,0
582,500,0.0,1,10000,1,0,0
583,500,0.0,10,1000,1,0,0
584,500,0.0,10,10000,1,0,0
585,500,0.0,50,100,1,0,0
586,500,0.0,50,1000,1,0,0
587,500,0.0,50,10000,1,0,0
588,500,0.25,1,100,1,0,0
589,500,0.25,1,1000,1,0,0
590,500,0.25,10,100,1,0,0
591,500,0.25,10,1000,1,0,0
592,500,0.25,10,10000,1,0,0
593,500,0.25,50,100,1,0,0
594,500,0.25,50,1000,1,0,0
595,500,0.25,50,10000,1,0,0
596,500,0.5,1,100,1,0,0
597,500,0.5,1,1000,1,0,0
598,500,0.5,1,10000,1,0,0
599,500,0.5,10,100,1,0,0
600,500,0.5,10,1000,1,0,0
601,500,0.5,50,100,1,0,0
602,500,0.5,50,10000,1,0,0
603,500,0.75,1,100,1,0,0
604,500,0.75,1,1000,1,0,0
605,500,0.75,10,100,1,0,0
606,500,0.75,50,100,1,0,0
607,500,0.75,50,1000,1,0,0
608,500,0.75,50,10000,1,0,0
609,500,0.0,1,100,2,0,1
610,500,0.0,1,1000,2,0,1
611,500,0.0,1,10000,2,0,1
612,500,0.0,10,1000,2,0,1
613,500,0.0,10,10000,2,0,1
614,500,0.0,50,10000,2,0,1
615,500,0.25,1,100,2,0,1
616,500,0.25,1,10000,2,0,1
617,500,0.25,10,100,2,0,1
618,500,0.25,10,1000,2,0,1
619,500,0.25,50,100,2,0,1
620,500,0.25,50,1000,2,0,1
621,500,0.25,50,10000,2,0,1
622,500,0.5,1,100,2,0,1
623,500,0.5,1,10000,2,0,1
624,500,0.5,10,100,2,0,1
625,500,0.5,10,1000,2,0,1
626,500,0.5,10,10000,2,0,1
627,500,0.5,50,100,2,0,1
628,500,0.5,50,1000,2,0,1
629,500,0.5,50,10000,2,0,1
630,500,0.75,1,100,2,0,1
631,500,0.75,1,1000,2,0,1
632,500,0.75,1,10000,2,0,1
633,500,0.75,10,1000,2,0,1
634,500,0.75,10,10000,2,0,1
635,500,0.75,50,100,2,0,1
636,500,0.75,50,1000,2,0,1
637,500,0.75,50,10000,2,0,1
638,500,0.0,1,100,3,0,2
639,500,0.0,1,1000,3,0,2
640,500,0.0,1,10000,3,0,2
641,500,0.0,10,1000,3,0,2
642,500,0.0,10,10000,3,0,2
643,500,0.0,50,100,3,0,2
644,500,0.0,50,1000,3,0,2
645,500,0.0,50,10000,3,0,2
646,500,0.25,1,100,3,0,2
647,500,0.25,1,1000,3,0,2
648,500,0.25,1,10000,3,0,2
649,500,0.25,10,100,3,0,2
650,500,0.25,10,1000,3,0,2
651,500,0.25,10,10000,3,0,2
652,500,0.25,50,100,3,0,2
653,500,0.25,50,1000,3,0,2
654,500,0.25,50,10000,3,0,2
655,500,0.5,1,100,3,0,2
656,500,0.5,10,100,3,0,2
657,500,0.5,50,100,3,0,2
658,500,0.5,50,1000,3,0,2
659,500,0.5,50,10000,3,0,2
660,500,0.75,1,100,3,0,2
661,500,0.75,1,10000,3,0,2
662,500,0.75,10,100,3,0,2
663,500,0.75,10,1000,3,0,2
664,500,0.75,10,10000,3,0,2
665,500,0.75,50,100,3,0,2
666,500,0.75,50,10000,3,0,2
667,500,0.0,1,1000,4,0,3
668,500,0.0,1,10000,4,0,3
669,500,0.0,10,100,4,0,3
670,500,0.0,10,1000,4,0,3
671,500,0.0,10,10000,4,0,3
672,500,0.0,50,100,4,0,3
673,500,0.0,50,10000,4,0,3
674,500,0.25,1,100,4,0,3
675,500,0.25,1,1000,4,0,3
676,500,0.25,10,100,4,0,3
677,500,0.25,10,1000,4,0,3
678,500,0.25,10,10000,4,0,3
679,500,0.25,50,100,4,0,3
680,500,0.25,50,1000,4,0,3
681,500,0.5,1,100,4,0,3
682,500,0.5,1,1000,4,0,3
683,500,0.5,10,1000,4,0,3
684,500,0.5,10,10000,4,0,3
685,500,0.5,50,100,4,0,3
686,500,0.5,50,1000,4,0,3
687,500,0.75,1,100,4,0,3
688,500,0.75,1,1000,4,0,3
689,500,0.75,1,10000,4,0,3
690,500,0.75,10,100,4,0,3
691,500,0.75,10,1000,4,0,3
692,500,0.75,10,10000,4,0,3
693,500,0.75,50,100,4,0,3
694,500,0.75,50,1000,4,0,3
695,500,0.75,50,10000,4,0,3
696,500,0.0,1,100,8,0,4
697,500,0.0,1,1000,8,0,4
698,500,0.0,1,10000,8,0,4
699,500,0.0,10,1000,8,0,4
700,500,0.0,10,10000,8,0,4
701,500,0.0,50,100,8,0,4
702,500,0.0,50,10000,8,0,4
703,500,0.25,1,100,8,0,4
704,500,0.25,1,1000,8,0,4
705,500,0.25,1,10000,8,0,4
706,500,0.25,10,1000,8,0,4
707,500,0.25,10,10000,8,0,4
708,500,0.25,50,1000,8,0,4
709,500,0.25,50,10000,8,0,4
710,500,0.5,1,100,8,0,4
711,500,0.5,1,10000,8,0,4
712,500,0.5,10,100,8,0,4
713,500,0.5,10,1000,8,0,4
714,500,0.5,50,100,8,0,4
715,500,0.5,50,1000,8,0,4
716,500,0.5,50,10000,8,0,4
717,500,0.75,1,100,8,0,4
718,500,0.75,1,1000,8,0,4
719,500,0.75,1,10000,8,0,4
720,500,0.75,10,100,8,0,4
721,500,0.75,10,1000,8,0,4
722,500,0.75,10,10000,8,0,4
723,500,0.75,50,100,8,0,4
724,500,0.75,50,10000,8,0,4
725,750,0.0,1,100,1,0,0
726,750,0.0,1,1000,1,0,0
727,750,0.0,1,10000,1,0,0
728,750,0.0,10,10000,1,0,0
729,750,0.0,50,100,1,0,0
730,750,0.0,50,1000,1,0,0
731,750,0.0,50,10000,1,0,0
732,750,0.25,1,100,1,0,0
733,750,0.25,1,1000,1,0,0
734,750,0.25,1,10000,1,0,0
735,750,0.25,10,100,1,0,0
736,750,0.25,10,1000,1,0,0
737,750,0.25,10,10000,1,0,0
738,750,0.25,50,10000,1,0,0
739,750,0.5,1,100,1,0,0
740,750,0.5,1,1000,1,0,0
741,750,0.5,1,10000,1,0,0
742,750,0.5,10,100,1,0,0
743,750,0.5,10,1000,1,1,0
744,750,0.5,10,10000,1,0,0
